Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month
ORD-01289,2023-07-30 17:02:54.687343,Standard Class,Customer_0246,Consumer,Central,Office Supplies,Storage,115.2,1,0.0,30.16,2023,2023-07
ORD-01290,2023-07-31 10:34:38.239119,Standard Class,Customer_0187,Corporate,East,Technology,Phones,2750.28,2,0.0,666.08,2023,2023-07
ORD-01291,2023-08-01 04:06:21.790895,First Class,Customer_0259,Home Office,South,Office Supplies,Binders,1036.75,7,0.0,288.07,2023,2023-08
ORD-01292,2023-08-01 21:38:05.342671,Standard Class,Customer_0040,Consumer,East,Technology,Copiers,2043.08,2,0.0,478.6,2023,2023-08
ORD-01293,2023-08-02 15:09:48.894447,Second Class,Customer_0089,Corporate,East,Furniture,Bookcases,2734.78,2,0.0,735.76,2023,2023-08
ORD-01294,2023-08-03 08:41:32.446223,First Class,Customer_0125,Consumer,East,Technology,Copiers,5482.71,3,0.0,1480.35,2023,2023-08
ORD-01295,2023-08-04 02:13:15.997999,First Class,Customer_0009,Consumer,South,Technology,Laptops,4412.35,5,0.0,1082.82,2023,2023-08
ORD-01296,2023-08-04 19:44:59.549774,Standard Class,Customer_0084,Consumer,South,Furniture,Bookcases,6380.68,5,0.1,1358.86,2023,2023-08
ORD-01297,2023-08-05 13:16:43.101550,Standard Class,Customer_0021,Consumer,East,Technology,Phones,2435.1,5,0.0,551.74,2023,2023-08
ORD-01298,2023-08-06 06:48:26.653326,Second Class,Customer_0281,Consumer,Central,Office Supplies,Binders,369.23,2,0.1,62.01,2023,2023-08
ORD-01299,2023-08-07 00:20:10.205102,Standard Class,Customer_0172,Consumer,Central,Technology,Phones,503.06,1,0.4,-14.05,2023,2023-08
ORD-01300,2023-08-07 17:51:53.756878,First Class,Customer_0025,Corporate,East,Furniture,Bookcases,3354.25,3,0.0,840.42,2023,2023-08
ORD-01301,2023-08-08 11:23:37.308654,Second Class,Customer_0103,Consumer,West,Technology,Phones,1411.37,1,0.2,76.22,2023,2023-08
ORD-01302,2023-08-09 04:55:20.860430,Second Class,Customer_0190,Consumer,East,Technology,Phones,1145.1,1,0.1,214.1,2023,2023-08
ORD-01303,2023-08-09 22:27:04.412206,Standard Class,Customer_0236,Home Office,West,Technology,Laptops,2278.38,3,0.4,-60.92,2023,2023-08
ORD-01304,2023-08-10 15:58:47.963982,Second Class,Customer_0037,Corporate,South,Furniture,Chairs,2741.36,3,0.1,441.35,2023,2023-08
ORD-01305,2023-08-11 09:30:31.515757,Second Class,Customer_0272,Consumer,East,Furniture,Furnishings,676.07,1,0.3,21.79,2023,2023-08
ORD-01306,2023-08-12 03:02:15.067533,First Class,Customer_0293,Consumer,South,Furniture,Tables,2731.47,5,0.4,-152.1,2023,2023-08
ORD-01307,2023-08-12 20:33:58.619309,Standard Class,Customer_0152,Home Office,East,Furniture,Furnishings,2775.04,2,0.0,813.28,2023,2023-08
ORD-01308,2023-08-13 14:05:42.171085,Standard Class,Customer_0282,Corporate,Central,Furniture,Chairs,924.07,1,0.3,50.67,2023,2023-08
ORD-01309,2023-08-14 07:37:25.722861,Standard Class,Customer_0020,Consumer,East,Technology,Copiers,3293.1,2,0.0,843.72,2023,2023-08
ORD-01310,2023-08-15 01:09:09.274637,Standard Class,Customer_0137,Consumer,West,Furniture,Bookcases,1156.73,2,0.5,-139.66,2023,2023-08
ORD-01311,2023-08-15 18:40:52.826413,Standard Class,Customer_0029,Corporate,East,Office Supplies,Paper,859.85,5,0.1,138.58,2023,2023-08
ORD-01312,2023-08-16 12:12:36.378189,First Class,Customer_0031,Consumer,West,Furniture,Bookcases,2361.45,2,0.0,689.85,2023,2023-08
ORD-01313,2023-08-17 05:44:19.929964,Standard Class,Customer_0019,Home Office,Central,Office Supplies,Art,193.9,2,0.0,52.17,2023,2023-08
ORD-01314,2023-08-17 23:16:03.481740,First Class,Customer_0148,Consumer,East,Technology,Accessories,2080.98,3,0.5,-301.02,2023,2023-08
ORD-01315,2023-08-18 16:47:47.033516,Standard Class,Customer_0283,Corporate,Central,Office Supplies,Labels,613.48,3,0.0,163.28,2023,2023-08
ORD-01316,2023-08-19 10:19:30.585292,Standard Class,Customer_0300,Consumer,West,Office Supplies,Storage,692.78,4,0.3,36.52,2023,2023-08
ORD-01317,2023-08-20 03:51:14.137068,Standard Class,Customer_0163,Consumer,West,Furniture,Furnishings,645.99,3,0.5,-99.54,2023,2023-08
ORD-01318,2023-08-20 21:22:57.688844,Standard Class,Customer_0113,Home Office,East,Office Supplies,Art,58.92,1,0.2,2.75,2023,2023-08
ORD-01319,2023-08-21 14:54:41.240620,First Class,Customer_0150,Consumer,South,Technology,Copiers,1584.38,2,0.2,80.11,2023,2023-08
ORD-01320,2023-08-22 08:26:24.792396,Standard Class,Customer_0255,Corporate,Central,Technology,Phones,1319.23,2,0.2,138.83,2023,2023-08
ORD-01321,2023-08-23 01:58:08.344172,Second Class,Customer_0087,Consumer,East,Office Supplies,Art,385.12,2,0.1,56.66,2023,2023-08
ORD-01322,2023-08-23 19:29:51.895947,Standard Class,Customer_0098,Consumer,East,Office Supplies,Paper,78.5,1,0.2,9.28,2023,2023-08
ORD-01323,2023-08-24 13:01:35.447723,First Class,Customer_0132,Consumer,West,Technology,Accessories,468.79,1,0.2,58.05,2023,2023-08
ORD-01324,2023-08-25 06:33:18.999499,Standard Class,Customer_0097,Corporate,South,Technology,Copiers,2324.99,2,0.2,121.87,2023,2023-08
ORD-01325,2023-08-26 00:05:02.551275,Standard Class,Customer_0098,Consumer,Central,Technology,Accessories,923.91,1,0.1,117.78,2023,2023-08
ORD-01326,2023-08-26 17:36:46.103051,Standard Class,Customer_0290,Consumer,West,Technology,Laptops,1999.83,2,0.1,249.05,2023,2023-08
ORD-01327,2023-08-27 11:08:29.654827,Standard Class,Customer_0227,Consumer,Central,Office Supplies,Storage,594.16,4,0.0,161.32,2023,2023-08
ORD-01328,2023-08-28 04:40:13.206603,Standard Class,Customer_0145,Corporate,West,Furniture,Tables,1953.34,2,0.0,576.37,2023,2023-08
ORD-01329,2023-08-28 22:11:56.758379,First Class,Customer_0156,Corporate,South,Technology,Accessories,1372.73,1,0.0,404.83,2023,2023-08
ORD-01330,2023-08-29 15:43:40.310155,Second Class,Customer_0270,Consumer,West,Furniture,Chairs,861.7,2,0.5,-116.76,2023,2023-08
ORD-01331,2023-08-30 09:15:23.861930,Second Class,Customer_0162,Consumer,Central,Technology,Accessories,4855.68,3,0.1,945.06,2023,2023-08
ORD-01332,2023-08-31 02:47:07.413706,Standard Class,Customer_0112,Home Office,West,Technology,Phones,2562.05,2,0.1,424.2,2023,2023-08
ORD-01333,2023-08-31 20:18:50.965482,Standard Class,Customer_0185,Consumer,Central,Furniture,Chairs,457.99,1,0.1,77.33,2023,2023-08
ORD-01334,2023-09-01 13:50:34.517258,Standard Class,Customer_0205,Home Office,Central,Office Supplies,Art,129.8,1,0.3,-0.71,2023,2023-09
ORD-01335,2023-09-02 07:22:18.069034,Same Day,Customer_0097,Home Office,Central,Office Supplies,Paper,1590.73,6,0.0,330.63,2023,2023-09
ORD-01336,2023-09-03 00:54:01.620810,First Class,Customer_0055,Corporate,Central,Technology,Laptops,3186.82,2,0.2,223.84,2023,2023-09
ORD-01337,2023-09-03 18:25:45.172586,First Class,Customer_0117,Consumer,South,Office Supplies,Art,781.29,3,0.0,171.3,2023,2023-09
ORD-01338,2023-09-04 11:57:28.724362,First Class,Customer_0093,Corporate,West,Office Supplies,Art,224.44,1,0.2,10.8,2023,2023-09
ORD-01339,2023-09-05 05:29:12.276138,Standard Class,Customer_0293,Corporate,East,Office Supplies,Labels,201.05,2,0.4,-4.56,2023,2023-09
ORD-01340,2023-09-05 23:00:55.827913,Standard Class,Customer_0204,Corporate,West,Furniture,Chairs,678.81,3,0.5,-101.4,2023,2023-09
ORD-01341,2023-09-06 16:32:39.379689,Standard Class,Customer_0282,Consumer,South,Furniture,Tables,1770.1,2,0.1,215.73,2023,2023-09
ORD-01342,2023-09-07 10:04:22.931465,Standard Class,Customer_0189,Consumer,East,Technology,Accessories,1403.4,3,0.2,136.16,2023,2023-09
ORD-01343,2023-09-08 03:36:06.483241,Standard Class,Customer_0084,Consumer,Central,Technology,Accessories,1448.92,3,0.1,264.65,2023,2023-09
ORD-01344,2023-09-08 21:07:50.035017,Standard Class,Customer_0180,Consumer,Central,Technology,Copiers,3274.64,2,0.0,886.0,2023,2023-09
ORD-01345,2023-09-09 14:39:33.586793,Second Class,Customer_0274,Corporate,West,Technology,Copiers,5851.76,3,0.0,1262.09,2023,2023-09
ORD-01346,2023-09-10 08:11:17.138569,First Class,Customer_0181,Consumer,West,Furniture,Furnishings,2580.49,3,0.3,-30.46,2023,2023-09
ORD-01347,2023-09-11 01:43:00.690345,Second Class,Customer_0181,Consumer,West,Office Supplies,Binders,731.8,5,0.0,150.97,2023,2023-09
ORD-01348,2023-09-11 19:14:44.242121,First Class,Customer_0283,Consumer,East,Furniture,Tables,1130.32,1,0.1,208.18,2023,2023-09
ORD-01349,2023-09-12 12:46:27.793896,Standard Class,Customer_0287,Corporate,West,Technology,Copiers,1622.27,4,0.3,-3.07,2023,2023-09
ORD-01350,2023-09-13 06:18:11.345672,Standard Class,Customer_0106,Home Office,West,Office Supplies,Storage,469.39,2,0.2,53.31,2023,2023-09
ORD-01351,2023-09-13 23:49:54.897448,Second Class,Customer_0129,Consumer,South,Office Supplies,Binders,420.97,5,0.0,90.11,2023,2023-09
ORD-01352,2023-09-14 17:21:38.449224,Standard Class,Customer_0262,Consumer,South,Office Supplies,Storage,754.9,5,0.2,52.02,2023,2023-09
ORD-01353,2023-09-15 10:53:22.001000,Standard Class,Customer_0011,Consumer,East,Office Supplies,Labels,276.81,2,0.0,62.09,2023,2023-09
ORD-01354,2023-09-16 04:25:05.552776,Standard Class,Customer_0162,Corporate,East,Furniture,Furnishings,3008.25,5,0.1,417.15,2023,2023-09
ORD-01355,2023-09-16 21:56:49.104552,Standard Class,Customer_0181,Corporate,West,Office Supplies,Paper,595.14,3,0.3,-13.95,2023,2023-09
ORD-01356,2023-09-17 15:28:32.656328,Standard Class,Customer_0213,Home Office,Central,Technology,Copiers,2766.19,2,0.0,686.06,2023,2023-09
ORD-01357,2023-09-18 09:00:16.208104,Standard Class,Customer_0274,Consumer,South,Furniture,Furnishings,787.98,1,0.1,146.41,2023,2023-09
ORD-01358,2023-09-19 02:31:59.759879,Standard Class,Customer_0021,Home Office,West,Technology,Accessories,3029.15,3,0.1,464.55,2023,2023-09
ORD-01359,2023-09-19 20:03:43.311655,Second Class,Customer_0275,Consumer,West,Technology,Copiers,873.89,2,0.0,233.2,2023,2023-09
ORD-01360,2023-09-20 13:35:26.863431,Standard Class,Customer_0260,Corporate,Central,Technology,Accessories,663.11,2,0.3,38.91,2023,2023-09
ORD-01361,2023-09-21 07:07:10.415207,Standard Class,Customer_0116,Consumer,Central,Furniture,Bookcases,743.7,1,0.0,203.67,2023,2023-09
ORD-01362,2023-09-22 00:38:53.966983,Standard Class,Customer_0025,Home Office,West,Office Supplies,Art,479.2,3,0.0,101.48,2023,2023-09
ORD-01363,2023-09-22 18:10:37.518759,Standard Class,Customer_0254,Corporate,Central,Furniture,Bookcases,3103.21,3,0.0,657.81,2023,2023-09
ORD-01364,2023-09-23 11:42:21.070535,Second Class,Customer_0211,Corporate,East,Technology,Accessories,5104.39,3,0.0,1199.26,2023,2023-09
ORD-01365,2023-09-24 05:14:04.622311,Second Class,Customer_0257,Home Office,East,Office Supplies,Storage,121.26,1,0.1,14.8,2023,2023-09
ORD-01366,2023-09-24 22:45:48.174087,Second Class,Customer_0168,Consumer,Central,Furniture,Tables,2046.96,2,0.2,226.88,2023,2023-09
ORD-01367,2023-09-25 16:17:31.725862,Standard Class,Customer_0021,Consumer,South,Furniture,Tables,365.49,1,0.3,20.9,2023,2023-09
ORD-01368,2023-09-26 09:49:15.277638,Standard Class,Customer_0086,Home Office,East,Office Supplies,Storage,202.09,4,0.2,15.25,2023,2023-09
ORD-01369,2023-09-27 03:20:58.829414,Standard Class,Customer_0015,Consumer,South,Technology,Accessories,1046.2,1,0.2,86.74,2023,2023-09
ORD-01370,2023-09-27 20:52:42.381190,Standard Class,Customer_0050,Consumer,East,Technology,Laptops,855.67,1,0.0,180.71,2023,2023-09
ORD-01371,2023-09-28 14:24:25.932966,Standard Class,Customer_0196,Consumer,Central,Office Supplies,Binders,113.97,1,0.1,23.91,2023,2023-09
ORD-01372,2023-09-29 07:56:09.484742,Standard Class,Customer_0288,Corporate,East,Technology,Accessories,2804.75,2,0.1,591.69,2023,2023-09
ORD-01373,2023-09-30 01:27:53.036518,Standard Class,Customer_0245,Consumer,South,Furniture,Bookcases,2065.88,2,0.0,478.99,2023,2023-09
ORD-01374,2023-09-30 18:59:36.588294,Second Class,Customer_0201,Consumer,South,Office Supplies,Art,1603.97,7,0.2,106.82,2023,2023-09
ORD-01375,2023-10-01 12:31:20.140070,Standard Class,Customer_0193,Consumer,West,Office Supplies,Paper,1020.43,6,0.0,225.34,2023,2023-10
ORD-01376,2023-10-02 06:03:03.691845,Second Class,Customer_0146,Consumer,South,Technology,Laptops,662.08,1,0.2,84.7,2023,2023-10
ORD-01377,2023-10-02 23:34:47.243621,Standard Class,Customer_0127,Home Office,South,Technology,Copiers,830.7,1,0.0,216.56,2023,2023-10
ORD-01378,2023-10-03 17:06:30.795397,Standard Class,Customer_0175,Home Office,Central,Technology,Phones,2807.48,2,0.0,799.78,2023,2023-10
ORD-01379,2023-10-04 10:38:14.347173,Same Day,Customer_0134,Corporate,West,Furniture,Bookcases,2327.55,4,0.0,623.03,2023,2023-10
ORD-01380,2023-10-05 04:09:57.898949,Same Day,Customer_0066,Consumer,South,Furniture,Furnishings,1041.4,1,0.1,147.65,2023,2023-10
ORD-01381,2023-10-05 21:41:41.450725,Standard Class,Customer_0279,Home Office,South,Technology,Copiers,2890.53,2,0.0,645.74,2023,2023-10
ORD-01382,2023-10-06 15:13:25.002501,Standard Class,Customer_0246,Consumer,West,Office Supplies,Storage,173.19,1,0.0,42.06,2023,2023-10
ORD-01383,2023-10-07 08:45:08.554277,Standard Class,Customer_0237,Consumer,South,Furniture,Furnishings,815.11,1,0.0,227.27,2023,2023-10
ORD-01384,2023-10-08 02:16:52.106053,Standard Class,Customer_0171,Home Office,West,Technology,Laptops,1661.33,5,0.2,227.01,2023,2023-10
ORD-01385,2023-10-08 19:48:35.657828,First Class,Customer_0051,Corporate,West,Furniture,Bookcases,4222.0,7,0.0,1043.48,2023,2023-10
ORD-01386,2023-10-09 13:20:19.209604,Same Day,Customer_0153,Corporate,East,Office Supplies,Storage,524.3,2,0.0,143.99,2023,2023-10
ORD-01387,2023-10-10 06:52:02.761380,Second Class,Customer_0080,Corporate,East,Technology,Accessories,1711.82,3,0.5,-326.94,2023,2023-10
ORD-01388,2023-10-11 00:23:46.313156,Standard Class,Customer_0145,Consumer,Central,Technology,Phones,2281.15,3,0.5,-363.45,2023,2023-10
ORD-01389,2023-10-11 17:55:29.864932,Second Class,Customer_0274,Consumer,West,Office Supplies,Art,539.68,6,0.1,80.54,2023,2023-10
ORD-01390,2023-10-12 11:27:13.416708,Standard Class,Customer_0155,Corporate,South,Furniture,Chairs,1497.82,4,0.0,311.79,2023,2023-10
ORD-01391,2023-10-13 04:58:56.968484,First Class,Customer_0143,Consumer,West,Furniture,Furnishings,1575.06,2,0.0,322.07,2023,2023-10
ORD-01392,2023-10-13 22:30:40.520260,First Class,Customer_0298,Consumer,West,Furniture,Tables,2286.82,6,0.4,-107.13,2023,2023-10
ORD-01393,2023-10-14 16:02:24.072036,Standard Class,Customer_0034,Corporate,West,Technology,Laptops,737.53,1,0.1,124.73,2023,2023-10
ORD-01394,2023-10-15 09:34:07.623811,Standard Class,Customer_0239,Corporate,East,Technology,Laptops,1522.82,1,0.1,256.06,2023,2023-10
ORD-01395,2023-10-16 03:05:51.175587,Standard Class,Customer_0138,Consumer,South,Furniture,Furnishings,752.17,1,0.2,54.0,2023,2023-10
ORD-01396,2023-10-16 20:37:34.727363,Standard Class,Customer_0254,Corporate,Central,Technology,Accessories,5868.94,4,0.1,912.16,2023,2023-10
ORD-01397,2023-10-17 14:09:18.279139,First Class,Customer_0005,Home Office,South,Technology,Accessories,6725.14,6,0.2,368.81,2023,2023-10
ORD-01398,2023-10-18 07:41:01.830915,Standard Class,Customer_0176,Corporate,West,Office Supplies,Labels,215.45,1,0.2,19.75,2023,2023-10
ORD-01399,2023-10-19 01:12:45.382691,Standard Class,Customer_0214,Consumer,East,Office Supplies,Labels,151.39,1,0.0,43.95,2023,2023-10
ORD-01400,2023-10-19 18:44:28.934467,Standard Class,Customer_0023,Consumer,East,Office Supplies,Labels,566.96,2,0.0,135.78,2023,2023-10
ORD-01401,2023-10-20 12:16:12.486243,First Class,Customer_0013,Consumer,East,Office Supplies,Paper,461.98,3,0.1,63.23,2023,2023-10
ORD-01402,2023-10-21 05:47:56.038019,Standard Class,Customer_0241,Consumer,West,Technology,Phones,5619.87,3,0.0,1183.75,2023,2023-10
ORD-01403,2023-10-21 23:19:39.589794,First Class,Customer_0276,Consumer,Central,Office Supplies,Paper,508.2,2,0.0,115.32,2023,2023-10
ORD-01404,2023-10-22 16:51:23.141570,First Class,Customer_0092,Consumer,East,Technology,Phones,1333.87,1,0.3,21.44,2023,2023-10
ORD-01405,2023-10-23 10:23:06.693346,Same Day,Customer_0108,Consumer,Central,Office Supplies,Paper,396.29,2,0.2,22.45,2023,2023-10
ORD-01406,2023-10-24 03:54:50.245122,Standard Class,Customer_0229,Home Office,East,Office Supplies,Art,529.77,2,0.0,145.95,2023,2023-10
ORD-01407,2023-10-24 21:26:33.796898,Standard Class,Customer_0152,Consumer,West,Office Supplies,Art,246.17,3,0.1,50.24,2023,2023-10
ORD-01408,2023-10-25 14:58:17.348674,Standard Class,Customer_0108,Corporate,Central,Office Supplies,Storage,412.53,3,0.2,56.29,2023,2023-10
ORD-01409,2023-10-26 08:30:00.900450,Standard Class,Customer_0289,Corporate,West,Furniture,Furnishings,1566.94,3,0.3,34.16,2023,2023-10
ORD-01410,2023-10-27 02:01:44.452226,Standard Class,Customer_0176,Consumer,South,Technology,Phones,1603.22,2,0.1,257.64,2023,2023-10
ORD-01411,2023-10-27 19:33:28.004002,Second Class,Customer_0286,Home Office,Central,Furniture,Bookcases,1109.32,2,0.1,217.53,2023,2023-10
ORD-01412,2023-10-28 13:05:11.555777,Standard Class,Customer_0241,Corporate,West,Furniture,Tables,667.78,1,0.1,139.23,2023,2023-10
ORD-01413,2023-10-29 06:36:55.107553,First Class,Customer_0145,Consumer,South,Technology,Laptops,3041.75,2,0.2,144.97,2023,2023-10
ORD-01414,2023-10-30 00:08:38.659329,Standard Class,Customer_0014,Corporate,East,Furniture,Bookcases,155.46,1,0.5,-24.35,2023,2023-10
ORD-01415,2023-10-30 17:40:22.211105,Second Class,Customer_0275,Consumer,West,Office Supplies,Art,502.45,2,0.0,142.82,2023,2023-10
ORD-01416,2023-10-31 11:12:05.762881,Second Class,Customer_0071,Corporate,Central,Technology,Laptops,1146.75,2,0.1,143.06,2023,2023-10
ORD-01417,2023-11-01 04:43:49.314657,Second Class,Customer_0195,Consumer,West,Office Supplies,Paper,212.51,1,0.1,36.96,2023,2023-11
ORD-01418,2023-11-01 22:15:32.866433,First Class,Customer_0300,Home Office,South,Office Supplies,Labels,207.84,2,0.0,50.69,2023,2023-11
ORD-01419,2023-11-02 15:47:16.418209,Second Class,Customer_0011,Consumer,South,Office Supplies,Binders,153.1,2,0.2,17.21,2023,2023-11
ORD-01420,2023-11-03 09:18:59.969985,First Class,Customer_0106,Corporate,South,Office Supplies,Art,525.13,3,0.0,128.85,2023,2023-11
ORD-01421,2023-11-04 02:50:43.521760,Standard Class,Customer_0258,Consumer,East,Furniture,Bookcases,712.94,3,0.3,-7.4,2023,2023-11
ORD-01422,2023-11-04 20:22:27.073536,Standard Class,Customer_0196,Corporate,East,Office Supplies,Paper,133.6,1,0.3,4.38,2023,2023-11
ORD-01423,2023-11-05 13:54:10.625312,Standard Class,Customer_0145,Corporate,Central,Office Supplies,Binders,843.0,4,0.1,159.5,2023,2023-11
ORD-01424,2023-11-06 07:25:54.177088,Standard Class,Customer_0220,Consumer,West,Technology,Phones,2192.13,3,0.3,15.76,2023,2023-11
ORD-01425,2023-11-07 00:57:37.728864,Standard Class,Customer_0174,Corporate,East,Furniture,Tables,2506.65,5,0.2,186.01,2023,2023-11
ORD-01426,2023-11-07 18:29:21.280640,Standard Class,Customer_0216,Consumer,East,Office Supplies,Labels,185.31,3,0.4,-9.94,2023,2023-11
ORD-01427,2023-11-08 12:01:04.832416,Standard Class,Customer_0093,Home Office,West,Technology,Accessories,3186.37,4,0.5,-570.98,2023,2023-11
ORD-01428,2023-11-09 05:32:48.384192,Standard Class,Customer_0260,Consumer,East,Furniture,Chairs,1914.01,2,0.3,-13.43,2023,2023-11
ORD-01429,2023-11-09 23:04:31.935967,Standard Class,Customer_0063,Home Office,South,Furniture,Furnishings,1247.61,2,0.0,338.75,2023,2023-11
ORD-01430,2023-11-10 16:36:15.487743,First Class,Customer_0029,Corporate,South,Technology,Laptops,3274.37,3,0.4,-244.59,2023,2023-11
ORD-01431,2023-11-11 10:07:59.039519,Standard Class,Customer_0275,Consumer,West,Furniture,Tables,3689.76,4,0.2,334.95,2023,2023-11
ORD-01432,2023-11-12 03:39:42.591295,Second Class,Customer_0285,Consumer,West,Office Supplies,Storage,326.0,3,0.1,65.51,2023,2023-11
ORD-01433,2023-11-12 21:11:26.143071,Standard Class,Customer_0070,Consumer,West,Furniture,Tables,1369.54,2,0.4,-63.41,2023,2023-11
ORD-01434,2023-11-13 14:43:09.694847,First Class,Customer_0279,Corporate,South,Technology,Copiers,2897.02,2,0.2,245.94,2023,2023-11
ORD-01435,2023-11-14 08:14:53.246623,First Class,Customer_0231,Consumer,West,Technology,Phones,5913.48,4,0.0,1684.9,2023,2023-11
ORD-01436,2023-11-15 01:46:36.798399,Second Class,Customer_0255,Corporate,Central,Furniture,Bookcases,1421.25,1,0.0,305.25,2023,2023-11
ORD-01437,2023-11-15 19:18:20.350175,Second Class,Customer_0172,Corporate,West,Office Supplies,Art,644.25,4,0.3,-17.31,2023,2023-11
ORD-01438,2023-11-16 12:50:03.901950,Standard Class,Customer_0180,Consumer,Central,Technology,Phones,4323.4,5,0.2,351.72,2023,2023-11
ORD-01439,2023-11-17 06:21:47.453726,Same Day,Customer_0264,Corporate,East,Furniture,Chairs,1233.39,1,0.1,255.21,2023,2023-11
ORD-01440,2023-11-17 23:53:31.005502,First Class,Customer_0183,Consumer,Central,Technology,Accessories,2402.86,3,0.5,-431.87,2023,2023-11
